video_id,title,published_at,category,language,duration_seconds,views,likes,comments,shares,sentiment_score,region,ads_enabled,watch_time_hours,estimated_revenue_usd,subscribers_gained
v1386,Asia Studio Reset #1386,2024-05-05,Lifestyle,Hindi,663,438687,28451,2432,3263,0.82,Asia,False,41885.8,392.71,1250
v1387,Latin America Growth Workshop #1387,2024-05-06,Education,Portuguese,666,165648,10222,1408,764,0.86,Latin America,False,10502.7,331.33,230
v1388,Latin America Next.js Review #1388,2024-05-07,Technology,Spanish,789,384495,14233,5803,1921,0.68,Latin America,True,39753.0,2973.92,445
v1389,Latin America Revenue Pulse #1389,2024-05-08,Business,Spanish,714,152630,6554,1417,1399,0.77,Latin America,False,10430.5,289.06,475
v1390,Latin America Investor Lens #1390,2024-05-09,Finance,Spanish,822,163559,9714,1855,417,0.72,Latin America,False,21218.8,506.94,277
v1391,Latin America Creator Challenge #1391,2024-05-10,Gaming,Spanish,731,192934,14954,739,1429,0.73,Latin America,True,17675.3,1451.46,520
v1392,Latin America Weekly Upgrade #1392,2024-05-11,Lifestyle,Spanish,498,89144,4034,500,656,0.77,Latin America,True,6237.8,539.59,307
v1393,Middle East SQL Playbook #1393,2024-05-12,Education,Arabic,729,130105,8740,1802,1119,0.95,Middle East,False,9278.5,223.22,188
v1394,Middle East AI Systems #1394,2024-05-13,Technology,English,642,212665,7730,3339,467,0.82,Middle East,True,12988.7,1560.04,799
v1395,Middle East Boardroom Brief #1395,2024-05-14,Business,Arabic,835,134509,8147,1972,895,0.7,Middle East,False,13941.5,434.86,466
v1396,Middle East Budget Watch #1396,2024-05-15,Finance,English,637,198967,14973,2634,1186,0.72,Middle East,True,13406.7,1687.09,290
v1397,Middle East Launch Meta #1397,2024-05-16,Gaming,Arabic,891,119791,7565,799,376,0.74,Middle East,False,13248.6,300.1,430
v1398,Middle East Studio Reset #1398,2024-05-17,Lifestyle,Arabic,584,292570,23405,2505,1486,0.77,Middle East,True,24674.9,2170.83,1309
v1399,Africa Growth Workshop #1399,2024-05-18,Education,English,857,65760,4515,940,258,0.77,Africa,True,8287.9,229.83,78
v1400,Africa Next.js Review #1400,2024-05-19,Technology,French,700,158348,7779,2250,1593,0.88,Africa,True,15586.1,1218.48,337
v1401,Africa Revenue Pulse #1401,2024-05-20,Business,English,629,70830,3765,753,571,0.79,Africa,False,5865.0,127.19,148
v1402,Africa Investor Lens #1402,2024-05-21,Finance,French,480,76996,6080,904,385,0.73,Africa,False,4207.8,202.5,96
v1403,Africa Creator Challenge #1403,2024-05-22,Gaming,French,770,161787,8420,2557,1122,0.67,Africa,True,14403.8,1047.39,617
v1404,Africa Weekly Upgrade #1404,2024-05-23,Lifestyle,English,550,138705,8862,1615,365,0.81,Africa,True,10470.7,457.79,287
v1405,North America SQL Playbook #1405,2024-05-24,Education,English,885,216426,12884,2508,1153,0.82,North America,True,23867.1,1445.97,379
v1406,North America AI Systems #1406,2024-05-25,Technology,English,784,338946,14540,3041,1758,0.64,North America,True,37210.0,2098.41,741
v1407,North America Boardroom Brief #1407,2024-05-26,Business,Spanish,671,188614,12125,2007,1842,0.76,North America,True,17016.4,789.07,586
v1408,North America Budget Watch #1408,2024-05-27,Finance,Spanish,614,305977,12234,1245,872,0.74,North America,True,16145.9,2805.47,1135
v1409,North America Launch Meta #1409,2024-05-28,Gaming,Spanish,714,283206,13490,1015,632,0.66,North America,False,18495.3,920.01,743
v1410,North America Studio Reset #1410,2024-05-29,Lifestyle,Spanish,423,339713,21221,5109,3226,0.85,North America,True,12570.7,3046.03,798
v1411,Europe Growth Workshop #1411,2024-05-30,Education,German,783,126502,5640,757,875,0.89,Europe,True,10953.8,597.69,315
v1412,Europe Next.js Review #1412,2024-05-31,Technology,English,584,203032,8241,2476,758,0.74,Europe,False,11450.3,520.99,624
v1413,Europe Revenue Pulse #1413,2024-06-01,Business,French,599,159941,10615,1412,614,0.78,Europe,True,8301.5,807.59,322
v1414,Europe Investor Lens #1414,2024-06-02,Finance,French,603,173116,13552,1501,966,0.82,Europe,True,10833.0,896.25,331
v1415,Europe Creator Challenge #1415,2024-06-03,Gaming,German,1050,256577,16260,2166,2533,0.8,Europe,True,34045.8,2174.04,474
v1416,Europe Weekly Upgrade #1416,2024-06-04,Lifestyle,French,508,168509,7910,1453,328,0.88,Europe,False,11949.6,492.14,581
v1417,Asia SQL Playbook #1417,2024-06-05,Education,English,648,111611,6350,1695,1160,0.88,Asia,True,9589.4,754.36,412
v1418,Asia AI Systems #1418,2024-06-06,Technology,Japanese,791,249362,17595,2365,1102,0.92,Asia,True,28954.3,1324.72,499
v1419,Asia Boardroom Brief #1419,2024-06-07,Business,Japanese,532,183411,7342,1202,398,0.73,Asia,False,9971.0,350.75,378
v1420,Asia Budget Watch #1420,2024-06-08,Finance,English,686,228281,15840,1814,681,0.74,Asia,True,14013.3,1900.2,596
v1421,Asia Launch Meta #1421,2024-06-09,Gaming,Hindi,893,388665,24930,5439,3958,0.81,Asia,False,42951.4,740.75,1485
v1422,Asia Studio Reset #1422,2024-06-10,Lifestyle,Japanese,480,442386,20548,3358,2289,0.84,Asia,True,18503.5,1919.08,1281
v1423,Latin America Growth Workshop #1423,2024-06-11,Education,Portuguese,944,83199,2962,549,374,0.8,Latin America,True,8115.2,388.37,143
v1424,Latin America Next.js Review #1424,2024-06-12,Technology,Spanish,575,127268,8561,1719,667,0.78,Latin America,True,10571.0,1156.02,141
v1425,Latin America Revenue Pulse #1425,2024-06-13,Business,Portuguese,684,265112,21220,1434,2333,0.89,Latin America,True,15872.4,2059.6,717
v1426,Latin America Investor Lens #1426,2024-06-14,Finance,Portuguese,733,57817,4169,805,580,0.79,Latin America,True,3952.4,517.9,181
v1427,Latin America Creator Challenge #1427,2024-06-15,Gaming,Portuguese,724,206974,16199,1137,734,0.84,Latin America,True,18135.4,785.65,781
v1428,Latin America Weekly Upgrade #1428,2024-06-16,Lifestyle,Spanish,616,135531,10318,863,502,0.8,Latin America,True,8372.3,847.59,167
v1429,Middle East SQL Playbook #1429,2024-06-17,Education,Arabic,794,100854,7572,531,601,0.84,Middle East,True,10249.8,852.93,212
v1430,Middle East AI Systems #1430,2024-06-18,Technology,Arabic,899,184916,14366,2345,1227,0.87,Middle East,True,16731.5,1184.12,337
v1431,Middle East Boardroom Brief #1431,2024-06-19,Business,Arabic,462,71871,5201,978,627,0.83,Middle East,True,5043.7,196.05,186
v1432,Middle East Budget Watch #1432,2024-06-20,Finance,Arabic,760,138510,7630,2006,747,0.79,Middle East,False,15286.4,343.61,403
v1433,Middle East Launch Meta #1433,2024-06-21,Gaming,Arabic,634,225711,12158,2545,2040,0.74,Middle East,False,21942.1,290.82,434
v1434,Middle East Studio Reset #1434,2024-06-22,Lifestyle,English,595,201092,13377,2284,955,0.78,Middle East,True,17755.3,623.36,310
v1435,Africa Growth Workshop #1435,2024-06-23,Education,English,640,115838,5505,774,719,0.91,Africa,False,10236.2,370.23,312
v1436,Africa Next.js Review #1436,2024-06-24,Technology,English,712,175436,6688,717,1126,0.84,Africa,True,19447.3,513.56,603
v1437,Africa Revenue Pulse #1437,2024-06-25,Business,French,979,142360,5345,2019,1325,0.71,Africa,False,16481.5,364.9,539
v1438,Africa Investor Lens #1438,2024-06-26,Finance,English,598,85641,4370,940,701,0.74,Africa,True,7700.1,295.74,116
v1439,Africa Creator Challenge #1439,2024-06-27,Gaming,English,837,205915,11492,1141,1016,0.78,Africa,True,17761.4,767.21,476
v1440,Africa Weekly Upgrade #1440,2024-06-28,Lifestyle,French,618,196824,15743,2924,1621,0.76,Africa,True,9812.8,1340.12,331
v1441,North America SQL Playbook #1441,2024-06-29,Education,Spanish,909,99408,5854,979,680,0.85,North America,True,9602.6,468.56,106
v1442,North America AI Systems #1442,2024-06-30,Technology,English,706,169785,6354,2220,768,0.72,North America,True,17002.9,1035.0,322
v1443,North America Boardroom Brief #1443,2024-07-01,Business,English,860,204168,10043,1309,696,0.76,North America,True,26725.9,1285.95,772
v1444,North America Budget Watch #1444,2024-07-02,Finance,English,757,171414,10293,903,1210,0.8,North America,False,10733.3,300.44,606
v1445,North America Launch Meta #1445,2024-07-03,Gaming,English,1083,270811,19198,1687,844,0.67,North America,True,30874.2,2304.09,935
v1446,North America Studio Reset #1446,2024-07-04,Lifestyle,Spanish,600,153321,6481,1729,671,0.72,North America,True,12876.5,613.76,384
v1447,Europe Growth Workshop #1447,2024-07-05,Education,English,695,92498,3576,560,252,0.78,Europe,True,8452.1,789.03,105
v1448,Europe Next.js Review #1448,2024-07-06,Technology,German,714,256814,16650,1466,801,0.79,Europe,True,28316.3,1014.05,325
v1449,Europe Revenue Pulse #1449,2024-07-07,Business,French,687,394442,29877,4059,2548,0.72,Europe,True,42724.9,1942.25,406
v1450,Europe Investor Lens #1450,2024-07-08,Finance,French,748,110411,5373,570,1002,0.79,Europe,True,6659.0,971.39,179
v1451,Europe Creator Challenge #1451,2024-07-09,Gaming,French,633,272362,16068,3594,2764,0.75,Europe,False,22440.7,418.16,1101
v1452,Europe Weekly Upgrade #1452,2024-07-10,Lifestyle,French,527,327023,21455,1601,989,0.76,Europe,True,26351.2,2912.98,531
v1453,Asia SQL Playbook #1453,2024-07-11,Education,English,747,135898,8090,1827,377,0.92,Asia,True,13963.1,1347.26,572
v1454,Asia AI Systems #1454,2024-07-12,Technology,Japanese,540,269456,11145,3504,1863,0.82,Asia,False,18444.4,636.45,812
v1455,Asia Boardroom Brief #1455,2024-07-13,Business,Japanese,826,92883,3412,1341,508,0.84,Asia,True,6305.3,740.08,147
v1456,Asia Budget Watch #1456,2024-07-14,Finance,English,712,153257,9212,897,404,0.82,Asia,True,11521.0,453.95,587
v1457,Asia Launch Meta #1457,2024-07-15,Gaming,Hindi,775,341371,20670,1885,1855,0.6,Asia,True,37985.9,1342.66,1271
v1458,Asia Studio Reset #1458,2024-07-16,Lifestyle,Japanese,353,250322,17598,3797,2318,0.85,Asia,True,8336.8,1736.06,1029
v1459,Latin America Growth Workshop #1459,2024-07-17,Education,Portuguese,824,143418,10018,1408,1050,0.78,Latin America,True,17638.4,1450.69,601
v1460,Latin America Next.js Review #1460,2024-07-18,Technology,Portuguese,420,150743,5911,2361,520,0.76,Latin America,True,8369.0,1322.11,256
v1461,Latin America Revenue Pulse #1461,2024-07-19,Business,Spanish,824,65113,2913,958,378,0.71,Latin America,True,6826.2,604.11,185
v1462,Latin America Investor Lens #1462,2024-07-20,Finance,Portuguese,592,114659,7361,931,786,0.72,Latin America,True,5501.1,1101.99,330
v1463,Latin America Creator Challenge #1463,2024-07-21,Gaming,Spanish,891,294231,18572,4547,828,0.75,Latin America,False,39841.1,755.06,657
v1464,Latin America Weekly Upgrade #1464,2024-07-22,Lifestyle,Portuguese,504,185894,10759,2357,361,0.75,Latin America,True,12766.2,1544.54,642
v1465,Middle East SQL Playbook #1465,2024-07-23,Education,English,729,160965,12193,1719,421,0.86,Middle East,True,12406.7,674.81,508
v1466,Middle East AI Systems #1466,2024-07-24,Technology,Arabic,546,114867,8117,1461,1092,0.84,Middle East,True,7878.2,843.25,293
v1467,Middle East Boardroom Brief #1467,2024-07-25,Business,English,813,139609,9869,1490,732,0.79,Middle East,True,9333.9,367.17,521
v1468,Middle East Budget Watch #1468,2024-07-26,Finance,English,568,128392,7884,1100,315,0.84,Middle East,True,8762.1,1137.72,488
v1469,Middle East Launch Meta #1469,2024-07-27,Gaming,English,585,203452,10270,1725,1395,0.78,Middle East,True,17071.3,698.49,474
v1470,Middle East Studio Reset #1470,2024-07-28,Lifestyle,Arabic,618,95216,6921,1375,441,0.87,Middle East,True,5522.3,868.22,424
v1471,Africa Growth Workshop #1471,2024-07-29,Education,English,797,75013,4510,516,679,0.83,Africa,True,6483.4,256.1,133
v1472,Africa Next.js Review #1472,2024-07-30,Technology,English,621,174487,10547,1960,1432,0.91,Africa,False,10936.0,517.37,782
v1473,Africa Revenue Pulse #1473,2024-07-31,Business,French,707,178033,6058,725,854,0.8,Africa,True,13961.2,1405.54,241
v1474,Africa Investor Lens #1474,2024-08-01,Finance,French,484,84829,3664,761,552,0.73,Africa,True,6004.7,875.95,213
v1475,Africa Creator Challenge #1475,2024-08-02,Gaming,English,894,177234,10042,1538,1310,0.74,Africa,True,13194.1,617.02,642
v1476,Africa Weekly Upgrade #1476,2024-08-03,Lifestyle,French,527,170157,13541,1131,1196,0.85,Africa,True,13766.8,964.53,333
v1477,North America SQL Playbook #1477,2024-08-04,Education,Spanish,824,225747,10935,899,684,0.79,North America,False,26242.3,253.65,944
v1478,North America AI Systems #1478,2024-08-05,Technology,Spanish,724,243973,8387,1573,2417,0.79,North America,False,23124.9,382.56,921
v1479,North America Boardroom Brief #1479,2024-08-06,Business,Spanish,558,160253,7953,1757,1126,0.77,North America,True,9472.5,537.14,622
v1480,North America Budget Watch #1480,2024-08-07,Finance,English,712,115620,5779,907,310,0.79,North America,True,11123.1,1077.86,356
v1481,North America Launch Meta #1481,2024-08-08,Gaming,English,1079,230579,8592,2873,1362,0.69,North America,True,37905.1,1750.72,741
v1482,North America Studio Reset #1482,2024-08-09,Lifestyle,Spanish,428,212585,13528,2220,1700,0.72,North America,True,9602.7,1091.17,347
v1483,Europe Growth Workshop #1483,2024-08-10,Education,French,757,137332,7346,2158,638,0.79,Europe,True,11352.1,447.08,169
v1484,Europe Next.js Review #1484,2024-08-11,Technology,German,592,180665,8382,1657,748,0.87,Europe,False,10531.7,315.41,316
v1485,Europe Revenue Pulse #1485,2024-08-12,Business,English,825,197634,7849,2126,1563,0.69,Europe,True,25562.1,1222.13,377
v1486,Europe Investor Lens #1486,2024-08-13,Finance,French,583,103463,4137,643,261,0.76,Europe,True,8553.6,824.53,190
v1487,Europe Creator Challenge #1487,2024-08-14,Gaming,French,961,266337,15524,3893,2361,0.71,Europe,True,31702.8,1425.03,428
v1488,Europe Weekly Upgrade #1488,2024-08-15,Lifestyle,French,604,186065,10302,1362,863,0.81,Europe,True,14829.9,1828.52,660
v1489,Asia SQL Playbook #1489,2024-08-16,Education,Hindi,676,148203,6376,1035,758,0.91,Asia,False,8753.2,300.56,533
v1490,Asia AI Systems #1490,2024-08-17,Technology,English,768,78260,5717,407,552,0.81,Asia,True,6042.9,433.04,295
v1491,Asia Boardroom Brief #1491,2024-08-18,Business,Hindi,546,133669,8968,655,859,0.74,Asia,False,9024.6,271.26,403
v1492,Asia Budget Watch #1492,2024-08-19,Finance,Japanese,633,310476,11822,3393,2351,0.79,Asia,False,20272.3,481.11,1017
v1493,Asia Launch Meta #1493,2024-08-20,Gaming,Hindi,973,176832,12159,1907,992,0.69,Asia,True,21368.2,1669.18,686
v1494,Asia Studio Reset #1494,2024-08-21,Lifestyle,Hindi,276,298770,20797,4192,671,0.78,Asia,True,7562.7,1804.76,909
v1495,Latin America Growth Workshop #1495,2024-08-22,Education,Spanish,626,71296,3970,322,137,0.74,Latin America,False,4734.5,162.64,145
v1496,Latin America Next.js Review #1496,2024-08-23,Technology,Portuguese,466,180724,10682,1516,1148,0.81,Latin America,False,7327.8,477.91,584
v1497,Latin America Revenue Pulse #1497,2024-08-24,Business,Spanish,534,98294,6069,1093,1019,0.77,Latin America,True,7634.3,316.74,423
v1498,Latin America Investor Lens #1498,2024-08-25,Finance,Portuguese,801,185481,11406,2610,1678,0.68,Latin America,True,17113.8,1317.16,425
v1499,Latin America Creator Challenge #1499,2024-08-26,Gaming,Spanish,893,187126,9718,2123,1406,0.85,Latin America,True,23137.5,1272.46,200
v1500,Latin America Weekly Upgrade #1500,2024-08-27,Lifestyle,Portuguese,396,143327,5709,1533,1239,0.86,Latin America,False,4924.5,208.19,573
v1501,Middle East SQL Playbook #1501,2024-08-28,Education,Arabic,721,141297,5626,1772,306,0.8,Middle East,False,8674.7,304.87,549
v1502,Middle East AI Systems #1502,2024-08-29,Technology,Arabic,583,155406,7516,1932,559,0.92,Middle East,False,7789.5,262.44,534
v1503,Middle East Boardroom Brief #1503,2024-08-30,Business,English,648,135521,6875,1695,716,0.81,Middle East,True,8750.0,725.74,514
v1504,Middle East Budget Watch #1504,2024-08-31,Finance,Arabic,957,120062,8931,1065,599,0.74,Middle East,True,17795.8,733.92,223
v1505,Middle East Launch Meta #1505,2024-09-01,Gaming,English,769,253412,12833,3665,679,0.74,Middle East,False,20096.3,459.35,855
v1506,Middle East Studio Reset #1506,2024-09-02,Lifestyle,Arabic,603,151778,9491,2422,1131,0.81,Middle East,True,10290.2,800.83,284
v1507,Africa Growth Workshop #1507,2024-09-03,Education,English,936,71445,3842,281,193,0.88,Africa,True,10583.9,443.12,308
v1508,Africa Next.js Review #1508,2024-09-04,Technology,English,626,231408,8343,1889,667,0.92,Africa,True,13797.8,1612.84,232
v1509,Africa Revenue Pulse #1509,2024-09-05,Business,French,839,90494,3521,1033,695,0.76,Africa,False,8792.9,194.75,273
v1510,Africa Investor Lens #1510,2024-09-06,Finance,French,630,171376,9901,1157,1435,0.76,Africa,False,16401.5,510.57,547
v1511,Africa Creator Challenge #1511,2024-09-07,Gaming,English,1003,108113,6318,1412,1014,0.63,Africa,True,15097.8,576.75,431
v1512,Africa Weekly Upgrade #1512,2024-09-08,Lifestyle,English,586,201213,11583,1844,1917,0.78,Africa,False,9693.5,653.48,768
v1513,North America SQL Playbook #1513,2024-09-09,Education,English,646,103663,3847,1002,681,0.84,North America,False,7702.8,279.64,452
v1514,North America AI Systems #1514,2024-09-10,Technology,English,671,140592,6474,900,263,0.81,North America,True,7690.8,1366.91,604
v1515,North America Boardroom Brief #1515,2024-09-11,Business,Spanish,713,114698,4117,777,860,0.83,North America,True,7671.6,1076.46,473
v1516,North America Budget Watch #1516,2024-09-12,Finance,English,845,114603,4261,482,894,0.77,North America,True,12994.0,1047.83,223
v1517,North America Launch Meta #1517,2024-09-13,Gaming,English,924,178962,6595,1706,1281,0.67,North America,True,14591.3,1350.71,269
v1518,North America Studio Reset #1518,2024-09-14,Lifestyle,Spanish,528,200571,13986,3166,1871,0.73,North America,True,13261.6,841.71,325
v1519,Europe Growth Workshop #1519,2024-09-15,Education,English,748,217213,8424,2208,1566,0.81,Europe,False,13536.2,346.34,616
v1520,Europe Next.js Review #1520,2024-09-16,Technology,English,755,112605,7582,633,1117,0.86,Europe,True,7850.0,323.64,346
v1521,Europe Revenue Pulse #1521,2024-09-17,Business,English,814,271112,14543,2791,561,0.81,Europe,True,23595.5,1711.04,568
v1522,Europe Investor Lens #1522,2024-09-18,Finance,English,744,93433,3293,865,668,0.62,Europe,True,6083.5,791.43,104
v1523,Europe Creator Challenge #1523,2024-09-19,Gaming,German,894,165663,11542,1558,407,0.67,Europe,True,16421.2,614.9,235
v1524,Europe Weekly Upgrade #1524,2024-09-20,Lifestyle,German,593,400645,16837,5447,4082,0.8,Europe,True,27896.7,1061.33,760
v1525,Asia SQL Playbook #1525,2024-09-21,Education,English,938,102316,4125,819,266,0.73,Asia,True,10696.8,381.0,167
v1526,Asia AI Systems #1526,2024-09-22,Technology,Japanese,815,263438,13709,996,2019,0.71,Asia,True,24320.2,1970.25,554
v1527,Asia Boardroom Brief #1527,2024-09-23,Business,English,521,161633,11083,614,1655,0.81,Asia,False,7660.9,516.94,629
v1528,Asia Budget Watch #1528,2024-09-24,Finance,Hindi,695,126858,8377,950,1254,0.79,Asia,True,11089.5,1162.58,202
v1529,Asia Launch Meta #1529,2024-09-25,Gaming,Hindi,806,221237,13212,1918,1320,0.82,Asia,True,20299.8,2091.73,980
v1530,Asia Studio Reset #1530,2024-09-26,Lifestyle,Japanese,554,170931,10123,1264,692,0.8,Asia,True,11393.2,752.03,662
